att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,class
0.595745,22,0.086826,0.04,0.482743,0.1,0.00576,0.04,0.588037,0.03,0.275877,1
0.617021,15,0.086616,0.06,0.457602,0.02,0.005754,0.1,0.568099,0.15,0.327632,1
0.638298,23,0.084995,0.15,0.445552,0.11,0.005667,0.07,0.551787,0.04,0.340789,1
0.659574,3,0.084995,0.06,0.45418,0.02,0.005661,0,0.536769,0.11,0.351316,1
0.680851,47,0.085535,0.09,0.465338,0.08,0.005717,0.1,0.532108,0.05,0.274123,1
0.702128,31,0.084995,0.13,0.483041,0.02,0.005717,0.06,0.536769,0.05,0.298246,1
0.723404,47,0.084784,0.08,0.525439,0.01,0.005781,0.08,0.578457,0.01,0.230263,1
0.744681,41,0.086466,0.02,0.612913,0.06,0.005889,0,0.625583,0.15,0.228509,1
0.765957,30,0.087847,0.06,0.634484,0.13,0.005972,0.04,0.673744,0.1,0.198246,1
0.787234,34,0.087366,0.15,0.623475,0.13,0.005928,0.15,0.656655,0.03,0.280263,1
0.808511,10,0.085295,0.06,0.588515,0.1,0.005787,0.11,0.622216,0.11,0.286842,1
0.829787,20,0.084724,0.02,0.561738,0.01,0.005783,0,0.588296,0.04,0.304825,1
0.851064,33,0.083223,0.08,0.545076,0.12,0.005698,0.15,0.564992,0,0.308333,1
0.87234,26,0.075838,0.14,0.52767,0.12,0.00517,0,0.533143,0.08,0.337281,0
0.893617,35,0.075027,0.04,0.501339,0.15,0.00511,0.09,0.504402,0.01,0.34693,0
0.914894,44,0.042272,0.13,0.459238,0.09,0.002914,0.04,0.467374,0.1,0.272807,0
0.93617,49,0.076318,0.05,0.510265,0.07,0.005216,0.14,0.445106,0,0.44693,0
0.957447,30,0.084935,0.02,0.527373,0.08,0.005667,0.05,0.436044,0.02,0.466667,1
0.978723,36,0.086946,0.14,0.53258,0.12,0.005806,0.06,0.530813,0,0.365351,1
1,8,0.086676,0.05,0.52053,0.03,0.005777,0.1,0.52667,0.13,0.432018,1
0,20,0.088898,0.02,0.493008,0.02,0.005893,0.03,0.495598,0.03,0.469298,1
0.021277,5,0.090038,0.15,0.481404,0.02,0.005874,0.04,0.468669,0.14,0.517105,1
0.042553,38,0.089918,0.09,0.448974,0.03,0.005904,0.06,0.517349,0.08,0.480702,1
0.06383,18,0.086796,0.08,0.394228,0.03,0.005737,0.04,0.494821,0.09,0.475439,1
0.085106,3,0.077909,0.06,0.330854,0.01,0.005143,0.13,0.452356,0.04,0.488158,1
0.106383,1,0.061277,0.04,0.277596,0.14,0.004055,0.13,0.413257,0.05,0.530263,0
0.12766,23,0.043983,0.1,0.228057,0,0.002904,0.12,0.37131,0.04,0.574123,0
0.148936,42,0.036838,0.07,0.195329,0.08,0.002437,0.07,0.33739,0.06,0.554386,0
0.170213,30,0.034196,0.08,0.171526,0.07,0.002258,0.01,0.310461,0.04,0.614912,0
0.191489,36,0.033896,0.09,0.162303,0.09,0.002229,0.13,0.289228,0.12,0.630263,0
0.212766,33,0.035037,0.15,0.172865,0.14,0.002304,0.02,0.280684,0.09,0.642982,0
0.234043,13,0.042062,0.1,0.194139,0.1,0.002752,0.08,0.28405,0.02,0.685526,0
0.255319,18,0.044794,0.11,0.223445,0.07,0.002921,0.01,0.302952,0.08,0.69386,0
0.276596,46,0.049898,0.12,0.268819,0.01,0.003261,0.13,0.323149,0.01,0.674123,0
0.297872,25,0.055572,0.11,0.321928,0.13,0.003621,0.14,0.313309,0.09,0.689474,0
0.319149,41,0.077669,0.12,0.40717,0.02,0.005079,0.08,0.348265,0.07,0.699123,1
0.340426,22,0.087847,0.08,0.476644,0.09,0.005623,0.13,0.389177,0.01,0.669298,1
0.361702,19,0.089168,0.01,0.519488,0.02,0.005638,0.12,0.415847,0.08,0.661842,1
0.382979,33,0.090068,0.12,0.560399,0.13,0.005642,0.08,0.429829,0.03,0.636842,1
0.404255,42,0.090068,0.04,0.571705,0.1,0.005617,0.1,0.426981,0.04,0.652632,1
0.425532,37,0.09226,0.14,0.555043,0.12,0.005754,0,0.416106,0.11,0.651754,1
0.446809,15,0.09229,0.08,0.542249,0.01,0.005733,0.08,0.401864,0,0.672807,1
0.468085,7,0.094212,0.14,0.515323,0.06,0.00585,0.13,0.39073,0.14,0.70307,1
0.489362,9,0.09256,0,0.505504,0.08,0.005715,0.06,0.380373,0.05,0.733772,1
0.510638,9,0.09184,0.12,0.491074,0.07,0.005663,0.08,0.363542,0.05,0.729825,1
0.531915,43,0.090068,0.11,0.476941,0.08,0.005544,0.03,0.35448,0.08,0.716228,1
0.553191,0,0.090849,0.15,0.461321,0.02,0.005602,0.04,0.366649,0.11,0.763596,1
0.574468,44,0.090038,0.14,0.447932,0.13,0.005357,0.11,0.353703,0.15,0.825877,1
0.595745,29,0.090038,0.15,0.442874,0.05,0.005353,0.07,0.352149,0.09,0.832456,1
0.617021,4,0.087426,0.03,0.432312,0.15,0.005212,0.09,0.345158,0.11,0.832456,1
0.638298,14,0.087426,0.07,0.442577,0.1,0.005206,0.14,0.352926,0.01,0.858333,1
0.659574,29,0.089618,0.02,0.459685,0.02,0.005206,0,0.346453,0.09,0.858333,1
0.680851,14,0.089168,0.14,0.480958,0.15,0.005206,0.01,0.341533,0.07,0.858333,1
0.702128,29,0.090459,0.14,0.535555,0.13,0.005465,0.04,0.359917,0.08,0.796053,1
0.723404,14,0.091089,0.1,0.579143,0.06,0.005557,0.01,0.399534,0.07,0.760526,1
0.744681,10,0.097514,0.07,0.664088,0.09,0.00602,0.14,0.467374,0.01,0.648246,1
0.765957,38,0.099225,0.03,0.692205,0.12,0.006282,0.13,0.539876,0.02,0.498246,1
0.787234,18,0.099195,0.09,0.670931,0.05,0.006427,0.06,0.534438,0,0.521491,1
0.808511,2,0.097484,0.02,0.631508,0.09,0.006234,0.02,0.501813,0.01,0.508333,1
0.829787,43,0.096703,0.15,0.593573,0.12,0.006134,0.09,0.474366,0.05,0.575439,1
0.851064,22,0.095352,0.03,0.569325,0.07,0.006005,0.02,0.453651,0,0.590789,1
0.87234,12,0.093191,0.05,0.546564,0.07,0.005831,0.13,0.425686,0.11,0.628947,1
0.893617,3,0.090068,0.01,0.515025,0.12,0.005625,0.05,0.40782,0.05,0.659649,1
0.914894,25,0.090038,0.06,0.487801,0.13,0.005627,0,0.386328,0.06,0.690351,1
0.93617,35,0.090038,0.01,0.504612,0.13,0.005629,0.1,0.375194,0.06,0.698684,1
0.957447,15,0.091269,0.11,0.499405,0.08,0.005756,0.1,0.371051,0.12,0.675,1
0.978723,42,0.094332,0.06,0.491818,0.11,0.006032,0.14,0.451579,0.13,0.557895,1
1,22,0.090849,0.06,0.451205,0.02,0.00585,0.09,0.460901,0.08,0.57807,1
0,16,0.090068,0.14,0.420708,0.1,0.005802,0.15,0.439927,0.05,0.587281,1
0.021277,25,0.088687,0.13,0.376079,0.06,0.005748,0.07,0.414552,0.12,0.590351,1
0.042553,47,0.089288,0.1,0.336209,0.15,0.00585,0.08,0.469705,0.15,0.557456,1
0.06383,30,0.081992,0.12,0.298274,0.14,0.005345,0.13,0.44899,0.02,0.576754,1
0.085106,42,0.070223,0.08,0.254984,0.09,0.004555,0.12,0.410668,0.11,0.638596,0
0.106383,43,0.044674,0.02,0.214371,0.09,0.00291,0.1,0.371828,0.09,0.626754,0
0.12766,13,0.044314,0.09,0.184618,0.06,0.002904,0,0.333506,0.1,0.59693,0
0.148936,8,0.036478,0.08,0.161113,0.01,0.002397,0.04,0.294666,0.03,0.621491,0
0.170213,2,0.024168,0.06,0.140583,0.07,0.001581,0.14,0.268255,0.03,0.642544,0
0.191489,35,0.024108,0.11,0.139244,0.03,0.001583,0.09,0.237183,0.1,0.652193,0
0.212766,24,0.023718,0.12,0.14222,0.11,0.001556,0.03,0.218281,0.13,0.673246,0
0.234043,38,0.024949,0.11,0.151592,0.03,0.001624,0.06,0.207147,0.12,0.730263,0
0.255319,46,0.02582,0.14,0.177923,0.01,0.001672,0.06,0.211548,0.02,0.780263,0
0.276596,35,0.02627,0.05,0.2108,0.12,0.001689,0.11,0.218022,0.01,0.768421,0
0.297872,43,0.030323,0.02,0.240702,0.01,0.001708,0.14,0.181512,0.12,0.838158,0
0.319149,48,0.05311,0.05,0.309432,0.15,0.002248,0.01,0.208959,0.05,0.838158,0
0.340426,34,0.073256,0.09,0.381137,0.02,0.003525,0,0.251942,0.15,0.863596,0
0.361702,8,0.081632,0.15,0.455222,0.06,0.004533,0.1,0.279907,0.06,0.869298,1
0.382979,29,0.089258,0.09,0.529307,0.07,0.004132,0.03,0.304505,0.03,0.876316,1
0.404255,11,0.090068,0.04,0.565903,0.11,0.005345,0.1,0.309166,0.01,0.777632,1
0.425532,1,0.090459,0.06,0.579441,0.02,0.005571,0.1,0.304505,0.1,0.810526,1
0.446809,37,0.090789,0.09,0.576614,0.03,0.005575,0.02,0.296996,0.03,0.804386,1
0.468085,48,0.091209,0.1,0.574829,0.11,0.005577,0.11,0.291559,0.05,0.812281,1
0.489362,12,0.090068,0.11,0.570217,0.14,0.005503,0,0.290523,0.14,0.825439,1
0.510638,15,0.093191,0.11,0.567986,0.05,0.005685,0.05,0.291818,0.07,0.832018,1
0.531915,45,0.09265,0.11,0.554448,0,0.00564,0.14,0.28638,0.02,0.84386,1
0.553191,49,0.09253,0.14,0.534365,0.04,0.005636,0.14,0.288452,0,0.838596,1
0.574468,28,0.090459,0.04,0.512943,0.08,0.005521,0.12,0.281978,0.06,0.860088,1
0.595745,8,0.090068,0.03,0.505653,0.05,0.005245,0.05,0.277059,0.13,0.865351,1
0.617021,14,0.090068,0.02,0.501934,0.03,0.004855,0.11,0.267996,0.11,0.865351,1
0.638298,36,0.090068,0.02,0.50357,0.02,0.005087,0.05,0.269549,0.13,0.846053,1
0.659574,9,0.090068,0.06,0.508033,0,0.004921,0.02,0.26463,0.09,0.861404,1
0.680851,2,0.090999,0.05,0.526927,0.1,0.005083,0.01,0.27188,0.05,0.842105,1
0.702128,46,0.093521,0.11,0.572002,0.03,0.005544,0.1,0.29622,0.1,0.775,1
0.723404,37,0.097394,0.03,0.610235,0.02,0.005945,0.05,0.35189,0.09,0.782456,1
0.744681,12,0.119941,0.14,0.692056,0.08,0.007447,0.11,0.422838,0.06,0.685965,1
0.765957,14,0.130689,0.08,0.732966,0.11,0.008369,0.04,0.506732,0.14,0.496491,1
0.787234,26,0.120992,0.1,0.723297,0.02,0.007877,0.04,0.513465,0.09,0.527193,1
0.808511,47,0.102288,0.01,0.689527,0.1,0.006618,0.1,0.486018,0.07,0.475439,1
0.829787,42,0.096223,0.15,0.662898,0.08,0.00618,0,0.468669,0.14,0.491228,1
0.851064,43,0.096403,0.14,0.638203,0.04,0.006186,0.15,0.455981,0.05,0.482456,1
0.87234,33,0.096463,0.13,0.613062,0.06,0.006151,0.11,0.445365,0.1,0.493421,1
0.893617,36,0.094122,0.14,0.562184,0.06,0.005972,0.12,0.407302,0.06,0.504386,1
0.914894,33,0.097244,0.08,0.513538,0.13,0.006194,0.08,0.378301,0.11,0.548246,1
0.93617,19,0.099766,0,0.52291,0.06,0.006342,0.1,0.356551,0.08,0.643421,1
0.957447,16,0.095052,0,0.494496,0.13,0.005989,0.03,0.348006,0.06,0.564912,1
0.978723,49,0.099045,0.15,0.475156,0.09,0.006369,0.14,0.426463,0.05,0.44386,1
1,5,0.094452,0.04,0.437965,0.08,0.006086,0.14,0.421284,0.03,0.489035,1
0,16,0.090609,0.1,0.402559,0.08,0.005922,0.1,0.402382,0.11,0.490351,1
0.021277,37,0.09172,0.08,0.368343,0.01,0.006064,0.07,0.38115,0.15,0.448684,1
0.042553,13,0.090459,0.11,0.33859,0.06,0.006072,0.02,0.441481,0.03,0.334649,1
0.06383,4,0.089168,0.04,0.305564,0.01,0.005976,0.09,0.428017,0.1,0.414912,1
0.085106,23,0.081002,0.11,0.275216,0.08,0.005386,0.1,0.401088,0.14,0.504386,1
0.106383,38,0.069953,0.02,0.235793,0.09,0.004643,0.09,0.365873,0,0.51886,0
0.12766,32,0.073376,0,0.213478,0.03,0.004865,0.15,0.334024,0.04,0.604386,0
0.148936,5,0.056023,0.03,0.193692,0.1,0.003689,0.04,0.306318,0.15,0.627632,0
0.170213,44,0.047376,0.07,0.189676,0.05,0.002856,0.05,0.291818,0.06,0.557456,0
0.191489,49,0.033596,0.06,0.191312,0.06,0.002208,0.13,0.266183,0.09,0.655702,0
0.212766,14,0.051129,0.07,0.232371,0.09,0.003359,0.07,0.277059,0.03,0.667544,0
0.234043,20,0.05326,0.04,0.291729,0.06,0.003515,0.08,0.302693,0.03,0.542544,0
0.255319,42,0.103819,0.13,0.399137,0.03,0.00693,0,0.378042,0.02,0.572368,1
0.276596,31,0.172121,0.11,0.51443,0.12,0.011539,0.13,0.467374,0.05,0.486842,1
0.297872,7,0.077309,0.04,0.555043,0.06,0.00522,0.08,0.515795,0.04,0.373684,0
0.319149,49,0.10463,0.09,0.634037,0.05,0.007017,0.09,0.601502,0.04,0.307456,1
0.340426,21,0.126966,0.13,0.656947,0.01,0.00738,0.15,0.651735,0.03,0.29693,1
0.361702,45,0.108082,0.03,0.650104,0.14,0.007285,0.13,0.655619,0.01,0.294298,1
0.382979,40,0.151735,0.08,0.695626,0.01,0.010284,0.03,0.671673,0.09,0.371491,1
0.404255,47,0.139156,0.05,0.709461,0.09,0.009408,0.04,0.668048,0.03,0.34693,1
0.425532,31,0.138525,0.14,0.702618,0.07,0.009343,0.1,0.660798,0.01,0.368421,1
0.446809,42,0.10499,0.08,0.671973,0.02,0.007067,0.09,0.658467,0.05,0.312281,1
0.468085,37,0.10583,0.14,0.664683,0.15,0.007113,0.13,0.63827,0.1,0.257895,1
0.489362,46,0.138135,0.02,0.658137,0.03,0.009267,0.02,0.628431,0.08,0.306579,1
0.510638,26,0.161223,0.02,0.644154,0.04,0.010822,0.09,0.602279,0.1,0.320614,1
0.531915,22,0.135853,0.01,0.627194,0,0.009094,0.14,0.5971,0.1,0.365789,1
0.553191,32,0.128408,0.06,0.620946,0,0.008521,0.04,0.612118,0.08,0.367544,1
0.574468,20,0.137414,0.01,0.6205,0.13,0.009136,0.09,0.60668,0.04,0.387719,1
0.595745,9,0.107812,0.15,0.604433,0.12,0.007127,0.12,0.596323,0.1,0.391667,1
0.617021,38,0.106491,0.05,0.591639,0.09,0.007061,0.13,0.593475,0.09,0.358333,1
0.638298,6,0.104389,0.15,0.588218,0.09,0.006899,0.11,0.579492,0.11,0.415351,1
0.659574,4,0.103759,0.11,0.603094,0.04,0.00684,0.05,0.573537,0.11,0.442105,1
0.680851,21,0.097394,0.05,0.616632,0.07,0.006404,0.05,0.583635,0.15,0.42807,0
0.702128,17,0.095923,0.07,0.654567,0.03,0.006338,0.04,0.602279,0.11,0.370614,0
0.723404,33,0.096433,0.04,0.70247,0.12,0.00641,0.09,0.636199,0.08,0.33114,0
0.744681,38,0.114807,0,0.787414,0.1,0.007665,0.02,0.685396,0,0.339035,1
0.765957,8,0.135643,0,0.807498,0.06,0.00908,0.06,0.718281,0.04,0.274123,1
0.787234,30,0.119161,0.08,0.781166,0.14,0.00801,0.11,0.687209,0.15,0.208333,1
0.808511,24,0.100246,0.06,0.741595,0.06,0.006743,0.05,0.64319,0.06,0.299561,0
0.829787,0,0.093221,0.14,0.701726,0.14,0.006207,0.09,0.604091,0.12,0.375,0
0.851064,6,0.092771,0.01,0.673163,0.08,0.006174,0.1,0.578457,0,0.432456,0
0.87234,50,0.088327,0.06,0.649955,0.07,0.00585,0.11,0.544278,0.15,0.411842,0
0.893617,1,0.064789,0.04,0.599673,0.05,0.004317,0.13,0.507768,0.08,0.386842,0
0.914894,25,0.047076,0.06,0.550431,0,0.00317,0,0.468928,0,0.428509,0
0.93617,21,0.077669,0.04,0.587176,0.04,0.00517,0.06,0.435785,0.01,0.588158,0
0.957447,20,0.075027,0.09,0.586581,0.1,0.004412,0.01,0.416106,0.09,0.665789,0
0.978723,1,0.085985,0.05,0.577358,0.01,0.005694,0.12,0.507509,0.01,0.545614,0
1,46,0.078149,0.15,0.559357,0.04,0.005154,0.07,0.496634,0.12,0.610088,0
0,46,0.081542,0.09,0.546564,0.01,0.005336,0.07,0.474625,0.06,0.627193,0
0.021277,27,0.083163,0.11,0.522464,0.11,0.00542,0.15,0.447178,0.07,0.62807,0
0.042553,50,0.080761,0.12,0.488843,0.08,0.005291,0.04,0.496116,0.08,0.571491,0
0.06383,45,0.077729,0.05,0.434692,0.14,0.005089,0.05,0.480062,0.07,0.625877,0
0.085106,36,0.066681,0.09,0.376822,0,0.00435,0.01,0.435267,0.11,0.605702,0
0.106383,32,0.034346,0.12,0.328771,0.15,0.002241,0.05,0.394614,0.15,0.605702,0
0.12766,10,0.035757,0.09,0.278786,0.05,0.002335,0.03,0.354997,0.09,0.640351,0
0.148936,47,0.02693,0.07,0.246206,0.05,0.001764,0.03,0.317193,0.01,0.605263,0
0.170213,35,0.029092,0.01,0.230735,0.15,0.001903,0.13,0.304247,0.15,0.651316,0
0.191489,31,0.027831,0.06,0.22895,0.11,0.001813,0.05,0.290782,0.15,0.700877,0
0.212766,14,0.034856,0.12,0.253496,0.07,0.002268,0.01,0.3058,0.12,0.667105,0
0.234043,33,0.037258,0.06,0.306308,0,0.002364,0,0.329622,0.13,0.662719,0
0.255319,16,0.057584,0.1,0.410295,0.09,0.003484,0.03,0.414811,0.07,0.623246,0
0.276596,6,0.086165,0,0.520232,0.05,0.005694,0.12,0.509322,0.1,0.549561,0
0.297872,38,0.058184,0.13,0.549241,0.03,0.003895,0.08,0.554117,0.13,0.427193,0
0.319149,40,0.090969,0.15,0.603838,0.09,0.006111,0,0.62377,0.09,0.409211,0
0.340426,50,0.096013,0.04,0.614252,0.12,0.006444,0.02,0.66261,0.06,0.392105,1
0.361702,6,0.093311,0.14,0.602202,0.1,0.006284,0.11,0.674521,0.14,0.366667,1
0.382979,11,0.096043,0.14,0.628236,0.01,0.006452,0.06,0.669601,0.02,0.386404,1
0.404255,33,0.096223,0.12,0.64579,0.07,0.006325,0.11,0.656137,0.06,0.436404,1
0.425532,5,0.094332,0.05,0.646831,0.03,0.005904,0.08,0.626359,0.06,0.484211,1
0.446809,33,0.087517,0.02,0.620946,0.03,0.005096,0.1,0.626359,0.08,0.461404,1
0.468085,14,0.089168,0.04,0.603243,0.11,0.005872,0.06,0.618332,0.05,0.465351,1
0.489362,18,0.090429,0,0.596251,0.04,0.005035,0.11,0.602796,0.04,0.458772,1
0.510638,6,0.090909,0.1,0.584499,0.07,0.005781,0.03,0.586225,0.11,0.478947,1
0.531915,29,0.09205,0.09,0.579292,0.01,0.005802,0.11,0.580528,0.12,0.499561,1
0.553191,34,0.089858,0.11,0.554002,0.06,0.005868,0.01,0.592957,0.06,0.497368,1
0.574468,2,0.087426,0.11,0.540464,0,0.005758,0.12,0.589073,0.06,0.527632,1
0.595745,0,0.089168,0,0.54939,0.08,0.005839,0,0.578457,0.01,0.527193,1
0.617021,30,0.080311,0.01,0.537043,0.06,0.005274,0.02,0.567323,0.02,0.512719,0
0.638298,20,0.057704,0.03,0.525439,0.1,0.003783,0.02,0.557483,0.04,0.556579,0
0.659574,14,0.087937,0,0.53734,0.07,0.005779,0.04,0.553858,0,0.536404,1
0.680851,48,0.058184,0.1,0.538381,0.1,0.003833,0.01,0.552563,0,0.476754,0
0.702128,9,0.083463,0.04,0.578548,0.07,0.005498,0.03,0.571983,0.12,0.468421,1
0.723404,0,0.059625,0.08,0.619756,0.02,0.003949,0.02,0.604091,0.15,0.529825,0
0.744681,8,0.09208,0.02,0.719726,0.12,0.006093,0.01,0.655878,0.1,0.434211,1
0.765957,43,0.096373,0.15,0.763017,0.05,0.006342,0.06,0.700155,0.13,0.392982,1
0.787234,23,0.097514,0.08,0.754091,0.11,0.006369,0.12,0.674003,0.14,0.382895,1
0.808511,30,0.09166,0.12,0.718536,0.14,0.006036,0.09,0.636717,0.15,0.415351,1
0.829787,30,0.09193,0.08,0.690866,0.15,0.006078,0.15,0.61419,0.11,0.425,1
0.851064,29,0.087126,0.06,0.667956,0,0.005762,0.09,0.582082,0.08,0.474561,1
0.87234,47,0.081752,0.03,0.645492,0.01,0.005405,0.14,0.555671,0.1,0.455263,1
0.893617,3,0.055032,0.1,0.600268,0.04,0.003635,0.07,0.523304,0.02,0.453947,0
0.914894,7,0.083283,0.09,0.55058,0.01,0.005532,0.08,0.49508,0.08,0.502193,1
0.93617,39,0.089738,0.02,0.58673,0.07,0.005858,0.03,0.463231,0.01,0.572368,1
0.957447,24,0.088297,0.01,0.584052,0.09,0.005667,0.15,0.436044,0.05,0.570175,1
0.978723,14,0.090068,0.03,0.577358,0.05,0.005864,0.05,0.527706,0.15,0.42807,1
1,21,0.089258,0.07,0.562184,0.01,0.005858,0.08,0.514759,0.05,0.490789,1
0,25,0.087336,0.13,0.547456,0.02,0.005679,0.04,0.49275,0.03,0.504386,1
0.021277,30,0.085445,0.14,0.523207,0.06,0.005571,0.09,0.450026,0.05,0.512281,1
0.042553,42,0.087847,0.02,0.489586,0.03,0.005773,0.05,0.513465,0.13,0.465789,1
0.06383,37,0.085925,0.06,0.434097,0.14,0.005634,0.02,0.491455,0.15,0.52193,1
0.085106,18,0.084724,0.02,0.378905,0.04,0.005555,0.05,0.457017,0.01,0.597368,1
0.106383,43,0.067311,0.02,0.326391,0.08,0.004395,0.11,0.416365,0.12,0.636842,0
0.12766,23,0.044164,0.09,0.280422,0.06,0.002719,0.09,0.379078,0.02,0.658772,0
0.148936,0,0.037198,0,0.244124,0.14,0.00242,0.1,0.348524,0,0.688596,0
0.170213,46,0.055632,0.11,0.224189,0.14,0.003606,0.14,0.332211,0.12,0.704825,0
0.191489,29,0.06575,0.08,0.223892,0.11,0.00424,0.06,0.328327,0.09,0.747807,0
0.212766,49,0.050048,0,0.250223,0.03,0.003243,0.04,0.329363,0.01,0.714474,0
0.234043,0,0.058094,0.09,0.305713,0.05,0.003797,0.12,0.355515,0.1,0.646053,0
0.255319,7,0.089258,0.07,0.414014,0,0.005866,0.06,0.443035,0.15,0.580702,1
0.276596,21,0.088958,0.11,0.520976,0,0.00591,0.1,0.526411,0.09,0.487281,1
0.297872,40,0.05239,0.11,0.537638,0.03,0.003542,0.1,0.566287,0.08,0.365351,0
0.319149,23,0.090429,0.04,0.603094,0.06,0.006103,0.13,0.649663,0.03,0.312719,1
0.340426,20,0.095983,0.1,0.602202,0.03,0.006493,0.04,0.679182,0.09,0.247368,1
0.361702,1,0.093881,0.09,0.588813,0.02,0.006358,0.14,0.682289,0.05,0.287719,1
0.382979,39,0.096764,0.07,0.622434,0.04,0.006537,0.02,0.697825,0.08,0.289912,1
0.404255,14,0.096223,0.02,0.633442,0,0.006448,0.1,0.687209,0.06,0.299561,1
0.425532,34,0.096223,0.06,0.622285,0.07,0.006396,0.12,0.674521,0.07,0.323246,1
0.446809,39,0.091239,0.04,0.606962,0.01,0.00607,0.07,0.658726,0.13,0.332456,1
0.468085,41,0.090068,0.09,0.590896,0.12,0.005955,0.13,0.648628,0.12,0.337281,1
0.489362,13,0.09145,0.13,0.584499,0.13,0.006047,0.07,0.641895,0.04,0.355702,1
0.510638,35,0.09169,0.05,0.574234,0.11,0.005991,0.01,0.617297,0.03,0.39386,1
0.531915,21,0.090459,0.1,0.562481,0.05,0.005914,0.06,0.606163,0.11,0.413158,1
0.553191,12,0.090849,0.08,0.562481,0.11,0.005937,0.11,0.619627,0.09,0.434211,1
0.574468,43,0.090068,0.04,0.558316,0.09,0.005883,0,0.600984,0.13,0.442105,1
0.595745,13,0.088537,0.14,0.55058,0.04,0.005336,0,0.58001,0.04,0.468421,1
0.617021,30,0.07854,0.04,0.538679,0.02,0.004815,0.15,0.56784,0.13,0.468421,0
0.638298,4,0.080041,0.07,0.542101,0.15,0.00517,0.04,0.554117,0.1,0.522368,0
0.659574,6,0.087426,0.11,0.560547,0.12,0.005052,0.1,0.549197,0.07,0.529386,1
0.680851,3,0.088597,0.1,0.582267,0.13,0.005766,0.01,0.549974,0,0.564912,1
0.702128,41,0.089198,0.06,0.625558,0.06,0.005798,0.01,0.562921,0.01,0.527632,1
0.723404,6,0.086886,0.13,0.671973,0.11,0.005719,0.01,0.592439,0.12,0.504386,1
0.744681,27,0.091209,0.1,0.753942,0.08,0.005989,0.05,0.659503,0.06,0.451754,1
0.765957,31,0.093071,0.09,0.780571,0.04,0.006076,0.06,0.707405,0.01,0.404386,1
0.787234,12,0.09229,0.02,0.762422,0.08,0.006051,0.15,0.694718,0.09,0.442982,1
0.808511,41,0.075808,0.02,0.726272,0.03,0.005006,0.07,0.65769,0.11,0.46886,0
0.829787,32,0.074877,0.07,0.694436,0.1,0.004931,0.12,0.63102,0.04,0.527632,0
0.851064,20,0.056503,0.11,0.663344,0.08,0.003683,0,0.599171,0.14,0.500877,0
0.87234,14,0.054161,0.05,0.633889,0.02,0.003517,0.1,0.576903,0.06,0.537281,0
0.893617,26,0.05239,0.09,0.58911,0.05,0.003407,0.08,0.55101,0.02,0.555263,0
0.914894,13,0.055542,0.11,0.532728,0.04,0.002966,0.05,0.515277,0.07,0.562281,0
0.93617,20,0.084905,0.05,0.564267,0.13,0.004383,0.05,0.4855,0.14,0.662719,1
0.957447,5,0.084724,0.11,0.560399,0.02,0.001668,0.15,0.44666,0.04,0.640789,1
0.978723,45,0.086496,0.12,0.562928,0.05,0.005226,0.01,0.539099,0.11,0.595614,1
1,40,0.084844,0.06,0.555489,0.14,0.004823,0.11,0.524858,0.14,0.61886,1
0,24,0.084724,0.04,0.543439,0.15,0.003612,0.03,0.498705,0.14,0.61886,1
0.021277,6,0.084724,0.05,0.520232,0.13,0.002935,0.14,0.474625,0.09,0.61886,1
0.042553,32,0.083644,0.01,0.482148,0.05,0.005486,0.02,0.528483,0.01,0.544737,1
0.06383,25,0.069083,0.04,0.433948,0.02,0.004429,0.13,0.507509,0.04,0.618421,0
0.085106,45,0.055392,0,0.369087,0,0.002715,0.1,0.464008,0.15,0.654386,0
0.106383,0,0.036568,0.06,0.313151,0.02,0.002366,0.14,0.421543,0.08,0.673246,0
0.12766,23,0.036268,0.08,0.279381,0.11,0.002339,0.05,0.382444,0.11,0.740789,0
0.148936,0,0.029482,0.04,0.246504,0.12,0.001894,0.01,0.354738,0.02,0.742105,0
0.170213,12,0.032815,0.12,0.231776,0.03,0.001992,0.04,0.342828,0.15,0.764474,0
0.191489,31,0.041672,0.15,0.224487,0.14,0.00194,0,0.319006,0.02,0.772368,0
0.212766,17,0.050829,0.09,0.252455,0.08,0.002071,0.08,0.33014,0.12,0.750439,0
0.234043,4,0.046265,0.11,0.306456,0.02,0.001919,0.14,0.357069,0.12,0.706579,0
0.255319,30,0.077909,0.12,0.419072,0.07,0.005127,0.02,0.438115,0.07,0.662281,1
0.276596,40,0.084844,0.07,0.526331,0.03,0.005534,0.12,0.530813,0.02,0.614035,1
0.297872,36,0.051249,0.11,0.552217,0.06,0.003132,0.1,0.573796,0.14,0.535526,0
0.319149,9,0.059986,0.07,0.612913,0.02,0.004001,0.1,0.643708,0.14,0.473246,0
0.340426,8,0.072565,0.12,0.612467,0.13,0.00485,0.15,0.680218,0.07,0.410088,0
0.361702,47,0.054311,0.12,0.595359,0.04,0.003635,0.11,0.677369,0.1,0.37807,0
0.382979,0,0.082503,0.15,0.626897,0.14,0.005498,0.06,0.678923,0.02,0.449123,1
0.404255,21,0.068362,0.04,0.627492,0.12,0.00453,0.05,0.666753,0.03,0.439474,0
0.425532,5,0.055212,0.03,0.607855,0.14,0.003635,0.1,0.639047,0.11,0.433772,0
0.446809,7,0.059655,0.08,0.580333,0.11,0.003945,0,0.631538,0.04,0.489912,0
